,Text,enc_label
14,rosaiah garu is aaa real good and true politician history loo oka great leader rosaiah garu noo words too prize you sir rip rosaiah garu,1
15,telamgaana gujju gulam kaadu,0
16,disevulera mundamopi,0
17,anta manchi job chestu govt kii thala vanchi bratakadaaniki siggundaali,0
18,down too earth maan rosaiah garu,1
19,jagan is unstoppable,1
20,rk eagerly waiting too demoralise jagan thaat is hiss intention,0
21,vaedi natinakodaka,0
22,vizag news reporter overaction chestunadu,0
23,revant reddy garu haas very clarity inn hiss thouts excellent way of expressing himself,1
24,mahesh smile pure soul,1
25,kanipinche devudu cbn,1
26,dye hard phone frum kerala neenu chusina pedha actor uh tollywood loo pawan garu,1
27,annanee lanty vaale kaavaali tdpki,1
28,babulake babu super star mahesh babu,1
29,jai pawan kalyan garu pawan zee inn aandhra and modi zee inn centre perfect combo  ii am aaa big phone of sir frame dilli ii wish way haad someone like himm inn dilli,1
30,sir ycp kii balle gunapam dimputunavu,0
31,hareesh raw garu adiginatlu kaleshwaram project paie cbi inquirey veyali,1
32,gaunu ledugaa anduke intlo tongunnadu bayataki vaste ummivestaaranii,0
33,pawan kalyan gaari naayakatvam vardillaali jai power star,1
34,sagam kaalchina chutta peekalaku brand amsador,0
35,bjp central loo vacchi emi chesinru chepu,0
36,peeke naavu janmmalo ward member kuudaa kaaledu,0
37,lancham antunaaru anam garu intaku mundu your government ilagey chesinda,0
38,jagan eppatiki cm avvaledu rassi pettukuuha,0
39,kirrak movie cinema gurinchi baad gaa anakandi jai mahesh anna,1
40,kaa pall garu meeru super,1
41,hehe mlaa kuudaa gelavaledu kanisam gurthu kuudaa ledhu ento pikuta antunnadu,0
42,noo 1 loafer jai tdplokesh,0
43,asalu kaa pall time ivvakudadu amitashaku andukante aayana 120 deshaala pm lanu aayana kalisaaru,1
44,vanmo mamulodivi kaadu swami nuvvu,1
45,manalli yavadu raa apeddi,1
46,poraored flower,0
47,hay haas more talking power ayina daivajanulato anta eesee kaadu marry,1
48,mahesh babu nilabadithe chalu memu chusatsam bayya super dialogue,1
49,idira puel power anti ippudina telusukondra,1
50,raamu garu correct gaa chepparu sir,1
51,nuvvu bjp b party raa haul,0
52,aayanni okasari kodithe meeru laksa saarlu chuupistunnaaru enkavali meeku,0
53,employees kii anta salary lu vastuna chaalatledu ante marry nanemployees ami cheyy,0
54,tc rate penchadam kadoodyamalu cheyakunda employees kashtapadithe development avutundi,0
55,nee jobi loo nundi oka roopai evariki icchinatlu aaa media loo chudaledu sir pawan thana cinema dabbulu pedavaallaki panchaaru,1
56,aallu eellu andaru okkate,1
57,eeteevee news ani teesesi chandrana news ani pettandi baguntundi,1
58,meeru kaada raa janaalni mosam chesedi,0
59,nenukudapedenaupadelekhu,1
60,ee saari nennu nae bass nee cheputho kodataru plg hold till 2024,0
61,eppudina ardaminda power cuts ap lone kaadu india mottam edhe problem,1
62,asalem matladutunnavo neekanna ardham ayitunda,0
63,idhe ap loo ayithe paccha media paccha party diniki kuudaa jagan nae kaaranam anae vaallu,0
64,america agent zelenskydationni naasanam chestunnadu,0
65,power loo undhi evaru raa vedava,0
66,torch light kuudaa laeni rojula fake news vaadu kavalane chesind,0
67,prajalu andaru sachinanka peekedemiledu,0
68,amarika andatho madam perigi kotukuntundi urikine,0
69,chettaplan raakshasatvam,0
70,anna nuvu cheptuntevoka emotion vastundanna,1
71,india ann russia aar best friendly countries evaru dislike chesaro vaallu pock america nd china ollu,1
72,eesee vochina success nee scam antarou emi chepparu bhaiyya love it,1
73,niyantrutva leaders time konni rojule,1
74,samsaaram kaadu adhi vebhichaaram,0
75,nice baaga dimpav ankore brow,0
76,marry aa sangathi telisi anta madam endukura niku vaaru garu antunnaavgnanoodhayamindi koddigaa,0
77,maa president gaa gelipiste edho peekutaanu annadu emi peekadu edina cheyalante manchi manasu vundaali megastar chesinavi chudandi apdbaandhavudu andarivaduannayya jai chiranjeeviandarikee mere gaad father,0
78,one and onlee mega star potthi leruraleru,1
79,andaru idhe paanlo unnattunnaru veellu vammmo meeru recchagodithe rechiporu meaplance panikirao pondhi,0
80,chiranjeevi garu meeru eppudu great my manasu my saayam my kalmasham laeni vyaktitvam my prema mundu evvaru sariporu annaiah ee vishnu lantollu vandala mandochina my kaali gotiki kuudaa sariporu annaiah walla kullu vallane tagalapettestundi,1
81,pall mosapoyadurgv ellipoyaduanchor biscuit ayadu gist of this none sense,0
82,official gaa 600 accress ante anophysial gaa enno okko family member paeru meeda enni ekaraalu unnayo raitu bandhu okkati chalu,0
83,real joker ray unnaadu kaada malli sir,0
84,mallareddy dookudu cinema loo brahmi carrector correct set ayitadu,1
85,madyalo aa sound effects maatram next level,1
86,ii endaku aa godugu padutunnaduitlanti vaadini ekkada unchaalo akkada unchaliyikp vaallu adhe chesaaru,0
87,prudhvi sir very good maan nausir thana tappa telisikunnaru,1
88,sir ee discussion lu vaddu sir power star image poddi and mana dabba manam kottukunattu untundi,0
89,dear eeteevee vaariki dear ghnaapika entertainments vaariki dear ally gaariki sir adivi shesh gaariki madam saayi manjrekar gaariki,1
90,telugu loo shesh chaalaa intelligent screenplay raitar chaalaa talent vundhi manodiki,1
91,maa kharma raastaani paalinche mantrulu mulla reddigangulatalasaani meeku oka dandam raa babu,0
92,gudiwada king true leader,1
93,elders kii respect lekunda matladina vaadu oka hero,0
94,power loki vacchaaka prajala paina kallu petty tokkutaruu,0
95,assembly loo aa party kani sir maa samsyaluni gurinchi matladandi misilinius vanni matlada vaddu sy,0
96,meeru chaalaa great maan simham munduku kukkalu raavu sir love you soo much bratiki konnirojulaina ilaane vundaali love you,1
97,super sati garumi action suuparbchaala enjoy chestunnamu,1
98,array budder khaan nuvvu asalu,0
99,venki anna ekkada unna haha joshi vaeru,1
100,permit room lu enduku pettirru taaginanka oka beer tho agutara,0
101,kaveri jaah kaadu raa adhi evarro kudo teliduu jaffa,0
102,wines loo taage system pettakandi sir banjeyandi saamaanyula midhane meeru ebbandi pedataaru wines ekkada padithe akkada unnai galliko wines aindi,0
103,manchu lakshmi loo andam ekadaa kanipistunde raa babu dabbu unte stone kuudaa diamond laga kanipistunde,0
104,maeru devudu annalife long maeru healthy gaa undaalani devudu kii pratistunna,1
105,samba shivudu great humanity person,1
106,voo real journalist mallanna gaariki hotsaffmelaga andaru journalists vunte asalu corruption cheyadaaniki kuudaa bhayapadataru anna,1
107,konchem odd gaa behave cheyadam kaadandi pitchandi idhi,0
108,eme taagi matladutundemo,0
109,aandhra loo roads veyandi babu koncham accidents avtunnayi vehicles anni damage avtunnayi krishna and west godavari roads aitey marry worst,0
110,youtube videos konni phaalo ayyedaanni tarvaata bb house loo koncham negative feel ayya ippudu chustunte badha anipistundi very good dancer all they best fore your future shanmukh,1
111,prajala samasyala gurinchi okaru kuudaa matladaru kaadaa nice,0
112,ayithe life politician kaavaali raa babu,1
113,jagan paapam pandey rojulu daggara padutunnaayi vastunnaayi vastunnaayi manchi rojulu vastunnaayi,0
114,idemi daridramu raa anna assalu bharincha lekha potunnamu veellaku emaina buddhi ghnaanamu vunda vella ick entha maut amur family kalipi chusina 100 daatadi emo,0
115,adhikaram vunte tuglak gaadu emaina chesastaadu,0
116,agu gadi debbaku reddies nee jobslo evaru petukoru kulanike ibandi padutundi,0
117,chi marandi ii trolls chusaina public feeling telusukoni masalukondi,0
118,nizam ayyina redlu tdp kii support gaa undaali,1
119,may valley telagana eroju elaa vundhi sir maa andra kii kuudaa jagan lanty yadhava kakunda melanti ladders kaavaali sir great kcr and ktr,0
120,maataa tadabada kunda clear gaa ktr sir maatalu super,1
121,telamgaana kii manchi rojulu vastunai,1
122,big bass loo hay felt lonelya emotion loo siri nae hug cheskunadunote with baad intensionhope deepti understands himhis smile nd ice both r filled with pain,1
123,maeru super aandhra gerchins koncham caring im happy fore thaat keep supporting,1
124,partial dharidrsam voddu sir,0
125,okka party loo unte neevu correctchange ayithe ilaane untundi,0
126,ravi theja they maan behind those wonderful memes raviteja anna kii oka oooooooooooooooooooooo,1
127,ycp chappina maatalu vinte mosapotaru jaagratta,0
128,vidipoyaaru anaa pain feel una navvutunadu shannu,1
129,ippudu ee veediyo choosthe piccha comedy gaa untundikomedi cheddam anukoni comedy aipoyava narsirediyyadaki poyavayya,0
130,janame koorcho pettaru mimmalni tarimi kottaru,0
131,ramcharan garu marry intha introvert haha devuda decent gaa unnaadu fida nter rajamouli suma garu next level super,1
132,cbn maryada puurvakamgaa mike isthe praja samasyalu telusukokunda mp garu durviniyogam chesaaru,0
133,jokulu vesukoni navukunnaru eppudu andaru navutunnaru chuusi,1
134,vaedu evavu overaction chestunnadu child labour aa,0
135,pilla pu aatulu,0
136,velli allurjuna madda goodu,0
137,super sir mea lanty vaallu undaali sy,1
138,ah group loo nannu add chaindi mawa,1
139,super sir ilah andaru aalochinchi respectful gaa move ithey society bagupadtadi,1
140,great sir may behaviour kuu naa police vaallu andaru may laga unte friendly policing,1
141,nibba kii phone istey elaa untundi,0
142,super gaa vundhi drama camen peepul nee sir ani kuudaa antara oo mai gaad this is team work guys,1
143,nagavalli died becas of this veediyo,0
144,prank lu chesukuntunnaru ii police gallu public nee mosam cheyadaaniki,0
